,Sëmundje,Simptomë_1,Simptomë_2,Simptomë_3,Simptomë_4
3038,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3039,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3040,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3041,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3042,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3043,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3044,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3045,Migrena,aciditeti,dispepsi,dhimbje_koke,vizion_turbullt_dhe_i_shtrembëruar
3046,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3047,Paraliza (hemorragjia e trurit),të_vjella,kokëdhimbje,dobësi_e_një_anës_trupore,ndjeshmëriendryshuar
3048,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3049,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3050,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3051,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
3052,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3053,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3054,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3055,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3056,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3057,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3058,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
3059,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3060,Ftohja e zakonshme,teshtitje_e_vazhdueshme,dridhje,lodhje,kollë
3061,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3062,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak
3063,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3064,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3065,Hipotireoza,lodhje,shtim_peshe,duar_dhekëmbëtëftohta,ndryshimehumori
3066,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3067,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3068,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3069,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,ngurtësi_lëvizjeje
3070,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3071,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3072,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
3073,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
3074,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_rreth_hundës
3075,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3076,Alergji,teshtitjetevazhdueshme,tedridhje,tedridhje,lotimngasyte
3077,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3078,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3079,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3080,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3081,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3082,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3083,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3084,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3085,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3086,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3087,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3088,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
3089,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3090,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3091,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3092,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
3093,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3094,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3095,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3096,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3097,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3098,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3099,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
3100,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3101,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3102,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3103,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak
3104,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3105,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3106,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori
3107,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3108,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3109,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3110,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
3111,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3112,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3113,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
3114,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,lëkurë_lëkure,pluhur_si_argjendi
3115,Impetigo,skuqje_lëkure,ethe_elartë,flluska,plagë_kuqe_rreth_hundës
3116,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3117,Alergji,teshtitjetevazhdueshme,dridhje,tedridhje,lotimngasyte
3118,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3119,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3120,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3121,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3122,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3123,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3124,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3125,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3126,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3127,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3128,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3129,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
3130,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3131,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3132,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3133,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
3134,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3135,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3136,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3137,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3138,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3139,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3140,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
3141,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3142,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3143,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3144,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
3145,Sulmi në zemër,të_vjella,brelodhje,djersitje,dhimbje_gjoksi
3146,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3147,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimet_e_humorit
3148,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3149,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3150,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3151,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
3152,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3153,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3154,Infeksioni i traktit urinar,djegie_miktruimi,parehati_vezikesurinare,ere_ekeqeurine,ndjesi_e_urines
3155,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
3156,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_rreth_hundës
3157,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3158,Alergji,teshtitjetevazhdueshme,tedridhje,tedridhje,lotimngasyte
3159,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3160,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3161,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3162,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3163,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3164,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3165,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3166,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3167,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3168,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3169,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3170,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
3171,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3172,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3173,Lija e dhenve,kruarje,skuqje_lëkure,lodhje,letargji
3174,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
3175,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3176,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3177,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3178,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3179,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3180,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3181,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
3182,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3183,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3184,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3185,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme
3186,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3187,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3188,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
3189,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3190,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3191,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3192,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
3193,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,spinning_lëvizjet
3194,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3195,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
3196,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
3197,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_rreth_hundës
3198,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3199,Alergji,teshtitjetëvazhdueshme,dridhje,të_dridhura,lotimngasytë
3200,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3201,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3202,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3203,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3204,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3205,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3206,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3207,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3208,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3209,Migrena,aciditeti,dispepsi,dhimbje_koke,shikimiturbulltdheishtrembëruar
3210,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3211,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
3212,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3213,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3214,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3215,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
3216,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3217,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3218,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3219,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3220,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3221,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3222,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
3223,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3224,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3225,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3226,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak
3227,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3228,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3229,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
3230,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3231,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3232,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3233,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
3234,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3235,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3236,Infeksioni i traktit urinar,djegie_miktruimi,parehati_fshikezeurinare,ere_ekeqeurine,ndjesi_e_urines
3237,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,lëkure_lëkure,pluhur_si_argjendi
3238,Impetigo,skuqje_lëkure,temperaturë_e_lartë,flluska,plagë_kuqe_rreth_hundës
3239,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3240,Alergji,teshtitjetëvazhdueshme,dridhje,të_dridhura,lotimngasytë
3241,GERD,dhimbje_barku,aciditeti,ulcers_në_gjuhë,të_vjella
3242,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3243,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3244,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3245,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3246,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3247,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3248,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3249,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3250,Migrena,aciditeti,dispepsi,dhimbje_koke,shikimiturbulltdheishtrembëruar
3251,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3252,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anëssëtrupit,ndjeshmëriendryshuar
3253,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3254,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3255,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3256,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
3257,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3258,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3259,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3260,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3261,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3262,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3263,Hepatiti alkoolik,tevjella,lekureeverdhe,dhimbje_barku,ënjtja_e_stomakut
3264,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3265,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3266,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3267,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak
3268,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3269,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3270,Hipotireoza,lodhje,shtim_peshe,duar_dhekëmbëtëftohta,ndryshimehumori
3271,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3272,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3273,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3274,Artriti,dobësi_muskujsh,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
3275,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3276,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3277,Infeksioni i traktit urinar,djegie_miktruimi,shqetësimifshikëzësurinare,erëekeqeeurinës,ndjesi_e_urinësevazhdueshme
3278,Psoriasis,puçrra_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
3279,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluskë,plagëtëkuqerrethhundës
3280,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3281,Alergji,teshtitje_e_vazhdueshme,dridhje,dridhje,lotim_ngasyte
3282,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3283,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3284,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3285,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3286,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3287,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3288,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3289,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3290,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3291,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3292,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3293,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjesiendryshuar
3294,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
3295,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
3296,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
3297,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbjekyçesh,të_vjella
3298,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
3299,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
3300,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
3301,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
3302,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
3303,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
3304,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
3305,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
3306,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
3307,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
3308,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak
3309,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
3310,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
3311,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori
3312,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
3313,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
3314,Osteoartrozë,dhimbje_nyjesh,dhimbjeqafe,gjuri,dhimbje_nyjesh
3315,Artriti,dobësi_muskulare,qafë_ngurtësim,ënjtje_nyjesh,lëvizje_ngurtësi
3316,(vertigo) Vertigo Pozicionale Paroymsal,të_vjella,dhimbje_koke,tëpërziera,lëvizjetrrotulluese
3317,Aknet,Skuqja_e_lëkurës,puçrratëmbushurameqelb,pikatëzeza,gërvishtje
3318,Infeksioni i traktit urinar,djegie_miktruimi,parehati_vezikesurinare,ere_ekeqeurine,ndjesi_e_urines
3319,Psoriasis,skuqje_lëkure,dhimbje_nyjesh,qërim_lëkure,pluhur_si_argjendi
3320,Impetigo,Skuqja_e_lëkurës,temperaturëtëlartë,flluskë,plagëtëkuqerrethhundës
3321,Infeksion mykotik,kruarje,Skuqja_e_lëkurës,shpërthimet_e_lëkurës_nyjore,njolladiskromike
3322,Alergji,teshtitje_e_vazhdueshme,dridhje,dridhje,lotim_ngasyte
3323,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
3324,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
3325,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
3326,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
3327,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
3328,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
3329,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
3330,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
3331,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
3332,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
3333,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
3334,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anë_trupore,ndjeshmëriendryshuar
